{4: 192, 6: 320, 8: 4416}
45,62,146,201,414,751,771,845
45,80,129,224,437,818,845,892
45,80,129,224,477,818,845,892
46,105,136,228,353,398,481,714
46,84,105,228,398,441,481,714
46,98,105,154,398,614,846,853
46,95,190,226,343,398,539,675
46,70,190,226,306,398,586,675
46,62,190,226,398,539,675,704
46,95,190,226,398,539,675,704
46,93,202,249,265,398,609,752
46,81,225,249,329,398,438,846
46,81,225,249,329,398,478,846
46,81,130,249,329,398,819,893
46,105,228,249,398,481,502,714
46,118,210,249,290,398,523,562
46,118,174,249,398,562,634,752
46,132,210,249,398,523,592,895
46,126,147,249,398,419,735,846
46,157,210,249,398,523,617,735
46,122,226,249,370,398,675,870
46,122,202,249,398,415,752,870
46,122,202,249,398,455,752,870
46,79,84,252,332,481,523,595
46,79,84,252,332,481,595,752
46,84,174,252,332,481,752,873
46,84,98,207,481,614,757,846
46,84,133,225,481,711,832,846
46,101,210,228,481,523,617,849
46,79,130,247,327,523,590,819
46,79,174,252,523,595,752,873
46,79,98,202,346,523,752,846
46,79,147,206,419,523,846,891
46,118,174,210,290,523,634,752
46,122,202,226,370,415,675,752
46,122,202,226,370,455,675,752
46,99,130,226,347,675,819,847
46,99,130,226,675,708,819,847
46,79,130,247,327,590,752,819
46,79,147,206,419,752,846,891
46,130,174,247,327,590,752,819
46,98,129,202,346,707,752,846
46,63,147,202,415,752,772,846
46,81,130,225,438,819,846,893
46,81,130,225,478,819,846,893
47,106,137,229,354,399,482,715
47,85,106,229,399,442,482,715
47,99,106,155,399,615,847,854
47,96,191,227,344,399,540,676
47,71,191,227,307,399,587,676
47,63,191,227,399,540,676,705
47,96,191,227,399,540,676,705
47,94,203,250,266,399,610,753
47,82,226,250,330,399,439,847
47,82,226,250,330,399,479,847
47,82,131,250,330,399,820,894
47,106,229,250,399,482,503,715
47,119,211,250,291,399,524,563
47,119,175,250,399,563,635,753
47,133,211,250,399,524,593,832
47,127,148,250,399,420,736,847
47,158,211,250,399,524,618,736
47,123,227,250,371,399,676,871
47,123,203,250,399,416,753,871
47,123,203,250,399,456,753,871
47,80,85,253,333,482,524,596
47,80,85,253,333,482,596,753
47,85,175,253,333,482,753,874
47,85,99,208,482,615,758,847
47,85,134,226,482,712,833,847
47,102,211,229,482,524,618,850
47,80,131,248,328,524,591,820
47,80,175,253,524,596,753,874
47,80,99,203,347,524,753,847
47,80,148,207,420,524,847,892
47,119,175,211,291,524,635,753
47,123,203,227,371,416,676,753
47,123,203,227,371,456,676,753
47,100,131,227,348,676,820,848
47,100,131,227,676,709,820,848
47,80,131,248,328,591,753,820
47,80,148,207,420,753,847,892
47,131,175,248,328,591,753,820
47,99,130,203,347,708,753,847
47,82,131,226,439,820,847,894
47,82,131,226,479,820,847,894
48,107,138,230,355,400,483,716
48,86,107,230,400,443,483,716
48,100,107,156,400,616,848,855
48,97,128,228,345,400,541,677
48,72,128,228,308,400,588,677
48,97,128,228,400,541,677,706
48,95,204,251,267,400,611,754
48,83,227,251,331,400,440,848
48,83,227,251,331,400,480,848
48,83,132,251,331,400,821,895
48,107,230,251,400,483,504,716
48,120,212,251,292,400,525,564
48,120,176,251,400,564,636,754
48,134,212,251,400,525,594,833
48,64,149,251,400,421,737,848
48,159,212,251,400,525,619,737
48,124,228,251,372,400,677,872
48,124,204,251,400,417,754,872
48,124,204,251,400,457,754,872
48,81,86,254,334,483,525,597
48,81,86,254,334,483,597,754
48,86,176,254,334,483,754,875
48,86,100,209,483,616,759,848
48,86,135,227,483,713,834,848
48,103,212,230,483,525,619,851
48,81,132,249,329,525,592,821
48,81,176,254,525,597,754,875
48,81,100,204,348,525,754,848
48,81,149,208,421,525,848,893
48,120,176,212,292,525,636,754
48,124,204,228,372,417,677,754
48,124,204,228,372,457,677,754
48,101,132,228,349,677,821,849
48,101,132,228,677,710,821,849
48,81,132,249,329,592,754,821
48,81,149,208,421,754,848,893
48,132,176,249,329,592,754,821
48,100,131,204,348,709,754,848
48,83,132,227,440,821,848,895
48,83,132,227,480,821,848,895
49,108,139,231,356,401,484,717
49,87,108,231,401,444,484,717
49,101,108,157,401,617,849,856
49,98,129,229,346,401,542,678
49,73,129,229,309,401,589,678
49,98,129,229,401,542,678,707
49,96,205,252,268,401,612,755
49,84,228,252,332,401,441,849
49,84,228,252,332,401,481,849
49,84,133,252,332,401,822,832
49,108,231,252,401,484,505,717
49,121,213,252,293,401,526,565
49,121,177,252,401,565,637,755
49,135,213,252,401,526,595,834
49,65,150,252,401,422,738,849
49,160,213,252,401,526,620,738
49,125,229,252,373,401,678,873
49,125,205,252,401,418,755,873
49,125,205,252,401,458,755,873
49,82,87,255,335,484,526,598
49,82,87,255,335,484,598,755
49,87,177,255,335,484,755,876
49,87,101,210,484,617,760,849
49,87,136,228,484,714,835,849
49,104,213,231,484,526,620,852
49,82,133,250,330,526,593,822
49,82,177,255,526,598,755,876
49,82,101,205,349,526,755,849
49,82,150,209,422,526,849,894
49,121,177,213,293,526,637,755
49,125,205,229,373,418,678,755
49,125,205,229,373,458,678,755
49,102,133,229,350,678,822,850
49,102,133,229,678,711,822,850
49,82,133,250,330,593,755,822
49,82,150,209,422,755,849,894
49,133,177,250,330,593,755,822
49,101,132,205,349,710,755,849
49,84,133,228,441,822,832,849
49,84,133,228,481,822,832,849
50,109,140,232,357,402,485,718
50,88,109,232,402,445,485,718
50,102,109,158,402,618,850,857
50,99,130,230,347,402,543,679
50,74,130,230,310,402,590,679
50,99,130,230,402,543,679,708
50,97,206,253,269,402,613,756
50,85,229,253,333,402,442,850
50,85,229,253,333,402,482,850
50,85,134,253,333,402,823,833
50,109,232,253,402,485,506,718
50,122,214,253,294,402,527,566
50,122,178,253,402,566,638,756
50,136,214,253,402,527,596,835
50,66,151,253,402,423,739,850
50,161,214,253,402,527,621,739
50,126,230,253,374,402,679,874
50,126,206,253,402,419,756,874
50,126,206,253,402,459,756,874
50,83,88,192,336,485,527,599
50,83,88,192,336,485,599,756
50,88,178,192,336,485,756,877
50,88,102,211,485,618,761,850
50,88,137,229,485,715,836,850
50,105,214,232,485,527,621,853
50,83,134,251,331,527,594,823
50,83,178,192,527,599,756,877
50,83,102,206,350,527,756,850
50,83,151,210,423,527,850,895
50,122,178,214,294,527,638,756
50,126,206,230,374,419,679,756
50,126,206,230,374,459,679,756
50,103,134,230,351,679,823,851
50,103,134,230,679,712,823,851
50,83,134,251,331,594,756,823
50,83,151,210,423,756,850,895
50,134,178,251,331,594,756,823
50,102,133,206,350,711,756,850
50,85,134,229,442,823,833,850
50,85,134,229,482,823,833,850
51,110,141,233,358,403,486,719
51,89,110,233,403,446,486,719
51,103,110,159,403,619,851,858
51,100,131,231,348,403,544,680
51,75,131,231,311,403,591,680
51,100,131,231,403,544,680,709
51,98,207,254,270,403,614,757
51,86,230,254,334,403,443,851
51,86,230,254,334,403,483,851
51,86,135,254,334,403,824,834
51,110,233,254,403,486,507,719
51,123,215,254,295,403,528,567
51,123,179,254,403,567,639,757
51,137,215,254,403,528,597,836
51,67,152,254,403,424,740,851
51,162,215,254,403,528,622,740
51,127,231,254,375,403,680,875
51,127,207,254,403,420,757,875
51,127,207,254,403,460,757,875
51,84,89,193,337,486,528,600
51,84,89,193,337,486,600,757
51,89,179,193,337,486,757,878
51,89,103,212,486,619,762,851
51,89,138,230,486,716,837,851
51,106,215,233,486,528,622,854
51,84,135,252,332,528,595,824
51,84,179,193,528,600,757,878
51,84,103,207,351,528,757,851
51,84,152,211,424,528,832,851
51,123,179,215,295,528,639,757
51,127,207,231,375,420,680,757
51,127,207,231,375,460,680,757
51,104,135,231,352,680,824,852
51,104,135,231,680,713,824,852
51,84,135,252,332,595,757,824
51,84,152,211,424,757,832,851
51,135,179,252,332,595,757,824
51,103,134,207,351,712,757,851
51,86,135,230,443,824,834,851
51,86,135,230,483,824,834,851
52,111,142,234,359,404,487,720
52,90,111,234,404,447,487,720
52,104,111,160,404,620,852,859
52,101,132,232,349,404,545,681
52,76,132,232,312,404,592,681
52,101,132,232,404,545,681,710
52,99,208,255,271,404,615,758
52,87,231,255,335,404,444,852
52,87,231,255,335,404,484,852
52,87,136,255,335,404,825,835
52,111,234,255,404,487,508,720
52,124,216,255,296,404,529,568
52,124,180,255,404,568,576,758
52,138,216,255,404,529,598,837
52,68,153,255,404,425,741,852
52,163,216,255,404,529,623,741
52,64,232,255,376,404,681,876
52,64,208,255,404,421,758,876
52,64,208,255,404,461,758,876
52,85,90,194,338,487,529,601
52,85,90,194,338,487,601,758
52,90,180,194,338,487,758,879
52,90,104,213,487,620,763,852
52,90,139,231,487,717,838,852
52,107,216,234,487,529,623,855
52,85,136,253,333,529,596,825
52,85,180,194,529,601,758,879
52,85,104,208,352,529,758,852
52,85,153,212,425,529,833,852
52,124,180,216,296,529,576,758
52,64,208,232,376,421,681,758
52,64,208,232,376,461,681,758
52,105,136,232,353,681,825,853
52,105,136,232,681,714,825,853
52,85,136,253,333,596,758,825
52,85,153,212,425,758,833,852
52,136,180,253,333,596,758,825
52,104,135,208,352,713,758,852
52,87,136,231,444,825,835,852
52,87,136,231,484,825,835,852
53,112,143,235,360,405,488,721
53,91,112,235,384,405,488,721
53,105,112,161,405,621,853,860
53,102,133,233,350,405,546,682
53,77,133,233,313,405,593,682
53,102,133,233,405,546,682,711
53,100,192,209,272,405,616,759
53,88,192,232,336,405,445,853
53,88,192,232,336,405,485,853
53,88,137,192,336,405,826,836
53,112,192,235,405,488,509,721
53,125,192,217,297,405,530,569
53,125,181,192,405,569,577,759
53,139,192,217,405,530,599,838
53,69,154,192,405,426,742,853
53,164,192,217,405,530,624,742
53,65,192,233,377,405,682,877
53,65,192,209,405,422,759,877
53,65,192,209,405,462,759,877
53,86,91,195,339,488,530,602
53,86,91,195,339,488,602,759
53,91,181,195,339,488,759,880
53,91,105,214,488,621,764,853
53,91,140,232,488,718,839,853
53,108,217,235,488,530,624,856
53,86,137,254,334,530,597,826
53,86,181,195,530,602,759,880
53,86,105,209,353,530,759,853
53,86,154,213,426,530,834,853
53,125,181,217,297,530,577,759
53,65,209,233,377,422,682,759
53,65,209,233,377,462,682,759
53,106,137,233,354,682,826,854
53,106,137,233,682,715,826,854
53,86,137,254,334,597,759,826
53,86,154,213,426,759,834,853
53,137,181,254,334,597,759,826
53,105,136,209,353,714,759,853
53,88,137,232,445,826,836,853
53,88,137,232,485,826,836,853
54,113,144,236,361,406,489,722
54,92,113,236,385,406,489,722
54,106,113,162,406,622,854,861
54,103,134,234,351,406,547,683
54,78,134,234,314,406,594,683
54,103,134,234,406,547,683,712
54,101,193,210,273,406,617,760
54,89,193,233,337,406,446,854
54,89,193,233,337,406,486,854
54,89,138,193,337,406,827,837
54,113,193,236,406,489,510,722
54,126,193,218,298,406,531,570
54,126,182,193,406,570,578,760
54,140,193,218,406,531,600,839
54,70,155,193,406,427,743,854
54,165,193,218,406,531,625,743
54,66,193,234,378,406,683,878
54,66,193,210,406,423,760,878
54,66,193,210,406,463,760,878
54,87,92,196,340,489,531,603
54,87,92,196,340,489,603,760
54,92,182,196,340,489,760,881
54,92,106,215,489,622,765,854
54,92,141,233,489,719,840,854
54,109,218,236,489,531,625,857
54,87,138,255,335,531,598,827
54,87,182,196,531,603,760,881
54,87,106,210,354,531,760,854
54,87,155,214,427,531,835,854
54,126,182,218,298,531,578,760
54,66,210,234,378,423,683,760
54,66,210,234,378,463,683,760
54,107,138,234,355,683,827,855
54,107,138,234,683,716,827,855
54,87,138,255,335,598,760,827
54,87,155,214,427,760,835,854
54,138,182,255,335,598,760,827
54,106,137,210,354,715,760,854
54,89,138,233,446,827,837,854
54,89,138,233,486,827,837,854
55,114,145,237,362,407,490,723
55,93,114,237,386,407,490,723
55,107,114,163,407,623,855,862
55,104,135,235,352,407,548,684
55,79,135,235,315,407,595,684
55,104,135,235,407,548,684,713
55,102,194,211,274,407,618,761
55,90,194,234,338,407,447,855
55,90,194,234,338,407,487,855
55,90,139,194,338,407,828,838
55,114,194,237,407,490,511,723
55,127,194,219,299,407,532,571
55,127,183,194,407,571,579,761
55,141,194,219,407,532,601,840
55,71,156,194,407,428,744,855
55,166,194,219,407,532,626,744
55,67,194,235,379,407,684,879
55,67,194,211,407,424,761,879
55,67,194,211,407,464,761,879
55,88,93,197,341,490,532,604
55,88,93,197,341,490,604,761
55,93,183,197,341,490,761,882
55,93,107,216,490,623,766,855
55,93,142,234,490,720,841,855
55,110,219,237,490,532,626,858
55,88,139,192,336,532,599,828
55,88,183,197,532,604,761,882
55,88,107,211,355,532,761,855
55,88,156,215,428,532,836,855
55,127,183,219,299,532,579,761
55,67,211,235,379,424,684,761
55,67,211,235,379,464,684,761
55,108,139,235,356,684,828,856
55,108,139,235,684,717,828,856
55,88,139,192,336,599,761,828
55,88,156,215,428,761,836,855
55,139,183,192,336,599,761,828
55,107,138,211,355,716,761,855
55,90,139,234,447,828,838,855
55,90,139,234,487,828,838,855
56,115,146,238,363,408,491,724
56,94,115,238,387,408,491,724
56,108,115,164,408,624,856,863
56,105,136,236,353,408,549,685
56,80,136,236,316,408,596,685
56,105,136,236,408,549,685,714
56,103,195,212,275,408,619,762
56,91,195,235,339,384,408,856
56,91,195,235,339,408,488,856
56,91,140,195,339,408,829,839
56,115,195,238,408,448,491,724
56,64,195,220,300,408,533,572
56,64,184,195,408,572,580,762
56,142,195,220,408,533,602,841
56,72,157,195,408,429,745,856
56,167,195,220,408,533,627,745
56,68,195,236,380,408,685,880
56,68,195,212,408,425,762,880
56,68,195,212,408,465,762,880
56,89,94,198,342,491,533,605
56,89,94,198,342,491,605,762
56,94,184,198,342,491,762,883
56,94,108,217,491,624,767,856
56,94,143,235,491,721,842,856
56,111,220,238,491,533,627,859
56,89,140,193,337,533,600,829
56,89,184,198,533,605,762,883
56,89,108,212,356,533,762,856
56,89,157,216,429,533,837,856
56,64,184,220,300,533,580,762
56,68,212,236,380,425,685,762
56,68,212,236,380,465,685,762
56,109,140,236,357,685,829,857
56,109,140,236,685,718,829,857
56,89,140,193,337,600,762,829
56,89,157,216,429,762,837,856
56,140,184,193,337,600,762,829
56,108,139,212,356,717,762,856
56,91,140,235,384,829,839,856
56,91,140,235,488,829,839,856
57,116,147,239,364,409,492,725
57,95,116,239,388,409,492,725
57,109,116,165,409,625,857,864
57,106,137,237,354,409,550,686
57,81,137,237,317,409,597,686
57,106,137,237,409,550,686,715
57,104,196,213,276,409,620,763
57,92,196,236,340,385,409,857
57,92,196,236,340,409,489,857
57,92,141,196,340,409,830,840
57,116,196,239,409,449,492,725
57,65,196,221,301,409,534,573
57,65,185,196,409,573,581,763
57,143,196,221,409,534,603,842
57,73,158,196,409,430,746,857
57,168,196,221,409,534,628,746
57,69,196,237,381,409,686,881
57,69,196,213,409,426,763,881
57,69,196,213,409,466,763,881
57,90,95,199,343,492,534,606
57,90,95,199,343,492,606,763
57,95,185,199,343,492,763,884
57,95,109,218,492,625,704,857
57,95,144,236,492,722,843,857
57,112,221,239,492,534,628,860
57,90,141,194,338,534,601,830
57,90,185,199,534,606,763,884
57,90,109,213,357,534,763,857
57,90,158,217,430,534,838,857
57,65,185,221,301,534,581,763
57,69,213,237,381,426,686,763
57,69,213,237,381,466,686,763
57,110,141,237,358,686,830,858
57,110,141,237,686,719,830,858
57,90,141,194,338,601,763,830
57,90,158,217,430,763,838,857
57,141,185,194,338,601,763,830
57,109,140,213,357,718,763,857
57,92,141,236,385,830,840,857
57,92,141,236,489,830,840,857
58,117,148,240,365,410,493,726
58,96,117,240,389,410,493,726
58,110,117,166,410,626,858,865
58,107,138,238,355,410,551,687
58,82,138,238,318,410,598,687
58,107,138,238,410,551,687,716
58,105,197,214,277,410,621,764
58,93,197,237,341,386,410,858
58,93,197,237,341,410,490,858
58,93,142,197,341,410,831,841
58,117,197,240,410,450,493,726
58,66,197,222,302,410,535,574
58,66,186,197,410,574,582,764
58,144,197,222,410,535,604,843
58,74,159,197,410,431,747,858
58,169,197,222,410,535,629,747
58,70,197,238,382,410,687,882
58,70,197,214,410,427,764,882
58,70,197,214,410,467,764,882
58,91,96,200,344,493,535,607
58,91,96,200,344,493,607,764
58,96,186,200,344,493,764,885
58,96,110,219,493,626,705,858
58,96,145,237,493,723,844,858
58,113,222,240,493,535,629,861
58,91,142,195,339,535,602,831
58,91,186,200,535,607,764,885
58,91,110,214,358,535,764,858
58,91,159,218,431,535,839,858
58,66,186,222,302,535,582,764
58,70,214,238,382,427,687,764
58,70,214,238,382,467,687,764
58,111,142,238,359,687,831,859
58,111,142,238,687,720,831,859
58,91,142,195,339,602,764,831
58,91,159,218,431,764,839,858
58,142,186,195,339,602,764,831
58,110,141,214,358,719,764,858
58,93,142,237,386,831,841,858
58,93,142,237,490,831,841,858
59,118,149,241,366,411,494,727
59,97,118,241,390,411,494,727
59,111,118,167,411,627,859,866
59,108,139,239,356,411,552,688
59,83,139,239,319,411,599,688
59,108,139,239,411,552,688,717
59,106,198,215,278,411,622,765
59,94,198,238,342,387,411,859
59,94,198,238,342,411,491,859
59,94,143,198,342,411,768,842
59,118,198,241,411,451,494,727
59,67,198,223,303,411,536,575
59,67,187,198,411,575,583,765
59,145,198,223,411,536,605,844
59,75,160,198,411,432,748,859
59,170,198,223,411,536,630,748
59,71,198,239,383,411,688,883
59,71,198,215,411,428,765,883
59,71,198,215,411,468,765,883
59,92,97,201,345,494,536,608
59,92,97,201,345,494,608,765
59,97,187,201,345,494,765,886
59,97,111,220,494,627,706,859
59,97,146,238,494,724,845,859
59,114,223,241,494,536,630,862
59,92,143,196,340,536,603,768
59,92,187,201,536,608,765,886
59,92,111,215,359,536,765,859
59,92,160,219,432,536,840,859
59,67,187,223,303,536,583,765
59,71,215,239,383,428,688,765
59,71,215,239,383,468,688,765
59,112,143,239,360,688,768,860
59,112,143,239,688,721,768,860
59,92,143,196,340,603,765,768
59,92,160,219,432,765,840,859
59,143,187,196,340,603,765,768
59,111,142,215,359,720,765,859
59,94,143,238,387,768,842,859
59,94,143,238,491,768,842,859
60,119,150,242,367,412,495,728
60,98,119,242,391,412,495,728
60,112,119,168,412,628,860,867
60,109,140,240,357,412,553,689
60,84,140,240,256,412,600,689
60,109,140,240,412,553,689,718
60,107,199,216,279,412,623,766
60,95,199,239,343,388,412,860
60,95,199,239,343,412,492,860
60,95,144,199,343,412,769,843
60,119,199,242,412,452,495,728
60,68,199,224,304,412,512,537
60,68,188,199,412,512,584,766
60,146,199,224,412,537,606,845
60,76,161,199,412,433,749,860
60,171,199,224,412,537,631,749
60,72,199,240,320,412,689,884
60,72,199,216,412,429,766,884
60,72,199,216,412,469,766,884
60,93,98,202,346,495,537,609
60,93,98,202,346,495,609,766
60,98,188,202,346,495,766,887
60,98,112,221,495,628,707,860
60,98,147,239,495,725,846,860
60,115,224,242,495,537,631,863
60,93,144,197,341,537,604,769
60,93,188,202,537,609,766,887
60,93,112,216,360,537,766,860
60,93,161,220,433,537,841,860
60,68,188,224,304,537,584,766
60,72,216,240,320,429,689,766
60,72,216,240,320,469,689,766
60,113,144,240,361,689,769,861
60,113,144,240,689,722,769,861
60,93,144,197,341,604,766,769
60,93,161,220,433,766,841,860
60,144,188,197,341,604,766,769
60,112,143,216,360,721,766,860
60,95,144,239,388,769,843,860
60,95,144,239,492,769,843,860
61,120,151,243,368,413,496,729
61,99,120,243,392,413,496,729
61,113,120,169,413,629,861,868
61,110,141,241,358,413,554,690
61,85,141,241,257,413,601,690
61,110,141,241,413,554,690,719
61,108,200,217,280,413,624,767
61,96,200,240,344,389,413,861
61,96,200,240,344,413,493,861
61,96,145,200,344,413,770,844
61,120,200,243,413,453,496,729
61,69,200,225,305,413,513,538
61,69,189,200,413,513,585,767
61,147,200,225,413,538,607,846
61,77,162,200,413,434,750,861
61,172,200,225,413,538,632,750
61,73,200,241,321,413,690,885
61,73,200,217,413,430,767,885
61,73,200,217,413,470,767,885
61,94,99,203,347,496,538,610
61,94,99,203,347,496,610,767
61,99,189,203,347,496,767,888
61,99,113,222,496,629,708,861
61,99,148,240,496,726,847,861
61,116,225,243,496,538,632,864
61,94,145,198,342,538,605,770
61,94,189,203,538,610,767,888
61,94,113,217,361,538,767,861
61,94,162,221,434,538,842,861
61,69,189,225,305,538,585,767
61,73,217,241,321,430,690,767
61,73,217,241,321,470,690,767
61,114,145,241,362,690,770,862
61,114,145,241,690,723,770,862
61,94,145,198,342,605,767,770
61,94,162,221,434,767,842,861
61,145,189,198,342,605,767,770
61,113,144,217,361,722,767,861
61,96,145,240,389,770,844,861
61,96,145,240,493,770,844,861
62,121,152,244,369,414,497,730
62,100,121,244,393,414,497,730
62,114,121,170,414,630,862,869
62,111,142,242,359,414,555,691
62,86,142,242,258,414,602,691
62,111,142,242,414,555,691,720
62,109,201,218,281,414,625,704
62,97,201,241,345,390,414,862
62,97,201,241,345,414,494,862
62,97,146,201,345,414,771,845
62,121,201,244,414,454,497,730
62,70,201,226,306,414,514,539
62,70,190,201,414,514,586,704
62,148,201,226,414,539,608,847
62,78,163,201,414,435,751,862
62,173,201,226,414,539,633,751
62,74,201,242,322,414,691,886
62,74,201,218,414,431,704,886
62,74,201,218,414,471,704,886
62,95,100,204,348,497,539,611
62,95,100,204,348,497,611,704
62,100,190,204,348,497,704,889
62,100,114,223,497,630,709,862
62,100,149,241,497,727,848,862
62,117,226,244,497,539,633,865
62,95,146,199,343,539,606,771
62,95,190,204,539,611,704,889
62,95,114,218,362,539,704,862
62,95,163,222,435,539,843,862
62,70,190,226,306,539,586,704
62,74,218,242,322,431,691,704
62,74,218,242,322,471,691,704
62,115,146,242,363,691,771,863
62,115,146,242,691,724,771,863
62,95,146,199,343,606,704,771
62,95,163,222,435,704,843,862
62,146,190,199,343,606,704,771
62,114,145,218,362,704,723,862
62,97,146,241,390,771,845,862
62,97,146,241,494,771,845,862
63,122,153,245,370,415,498,731
63,101,122,245,394,415,498,731
63,115,122,171,415,631,863,870
63,112,143,243,360,415,556,692
63,87,143,243,259,415,603,692
63,112,143,243,415,556,692,721
63,110,202,219,282,415,626,705
63,98,202,242,346,391,415,863
63,98,202,242,346,415,495,863
63,98,147,202,346,415,772,846
63,122,202,245,415,455,498,731
63,71,202,227,307,415,515,540
63,71,191,202,415,515,587,705
63,149,202,227,415,540,609,848
63,79,164,202,415,436,752,863
63,174,202,227,415,540,634,752
63,75,202,243,323,415,692,887
63,75,202,219,415,432,705,887
63,75,202,219,415,472,705,887
63,96,101,205,349,498,540,612
63,96,101,205,349,498,612,705
63,101,191,205,349,498,705,890
63,101,115,224,498,631,710,863
63,101,150,242,498,728,849,863
63,118,227,245,498,540,634,866
63,96,147,200,344,540,607,772
63,96,191,205,540,612,705,890
63,96,115,219,363,540,705,863
63,96,164,223,436,540,844,863
63,71,191,227,307,540,587,705
63,75,219,243,323,432,692,705
63,75,219,243,323,472,692,705
63,116,147,243,364,692,772,864
63,116,147,243,692,725,772,864
63,96,147,200,344,607,705,772
63,96,164,223,436,705,844,863
63,147,191,200,344,607,705,772
63,115,146,219,363,705,724,863
63,98,147,242,391,772,846,863
63,98,147,242,495,772,846,863
64,116,208,220,288,300,364,421
64,116,208,220,288,300,364,461
64,76,220,232,300,312,376,433
64,76,220,232,300,312,376,473
64,89,184,220,300,337,533,580
64,89,184,220,300,533,580,762
64,111,220,255,300,404,627,876
64,111,220,255,300,508,627,876
64,167,195,220,300,572,627,745
64,128,220,251,300,400,706,737
64,93,220,237,300,386,580,841
64,93,220,237,300,490,580,841
64,93,149,220,300,421,609,841
64,142,195,220,300,572,602,841
64,103,159,195,275,376,572,619
64,159,184,212,376,580,619,762
64,173,232,251,376,445,737,872
64,93,149,237,386,421,580,609
64,93,149,237,421,490,580,609
64,99,208,255,271,421,615,876
64,99,184,208,392,421,580,615
64,81,208,237,317,421,580,893
64,99,208,255,271,461,615,876
64,99,184,208,392,461,580,615
64,81,208,237,317,461,580,893
64,103,159,195,275,572,619,737
64,68,195,255,572,741,876,880
64,99,184,255,271,392,580,876
64,159,184,212,580,619,737,762
64,178,237,251,331,386,580,737
64,124,251,255,568,737,872,876
65,117,209,221,289,301,365,422
65,117,209,221,289,301,365,462
65,77,221,233,301,313,377,434
65,77,221,233,301,313,377,474
65,90,185,221,301,338,534,581
65,90,185,221,301,534,581,763
65,112,192,221,301,405,628,877
65,112,192,221,301,509,628,877
65,168,196,221,301,573,628,746
65,129,221,252,301,401,707,738
65,94,221,238,301,387,581,842
65,94,221,238,301,491,581,842
65,94,150,221,301,422,610,842
65,143,196,221,301,573,603,842
65,104,160,196,276,377,573,620
65,160,185,213,377,581,620,763
65,174,233,252,377,446,738,873
65,94,150,238,387,422,581,610
65,94,150,238,422,491,581,610
65,100,192,209,272,422,616,877
65,100,185,209,393,422,581,616
65,82,209,238,318,422,581,894
65,100,192,209,272,462,616,877
65,100,185,209,393,462,581,616
65,82,209,238,318,462,581,894
65,104,160,196,276,573,620,738
65,69,192,196,573,742,877,881
65,100,185,192,272,393,581,877
65,160,185,213,581,620,738,763
65,179,238,252,332,387,581,738
65,125,192,252,569,738,873,877
66,118,210,222,290,302,366,423
66,118,210,222,290,302,366,463
66,78,222,234,302,314,378,435
66,78,222,234,302,314,378,475
66,91,186,222,302,339,535,582
66,91,186,222,302,535,582,764
66,113,193,222,302,406,629,878
66,113,193,222,302,510,629,878
66,169,197,222,302,574,629,747
66,130,222,253,302,402,708,739
66,95,222,239,302,388,582,843
66,95,222,239,302,492,582,843
66,95,151,222,302,423,611,843
66,144,197,222,302,574,604,843
66,105,161,197,277,378,574,621
66,161,186,214,378,582,621,764
66,175,234,253,378,447,739,874
66,95,151,239,388,423,582,611
66,95,151,239,423,492,582,611
66,101,193,210,273,423,617,878
66,101,186,210,394,423,582,617
66,83,210,239,319,423,582,895
66,101,193,210,273,463,617,878
66,101,186,210,394,463,582,617
66,83,210,239,319,463,582,895
66,105,161,197,277,574,621,739
66,70,193,197,574,743,878,882
66,101,186,193,273,394,582,878
66,161,186,214,582,621,739,764
66,180,239,253,333,388,582,739
66,126,193,253,570,739,874,878
67,119,211,223,291,303,367,424
67,119,211,223,291,303,367,464
67,79,223,235,303,315,379,436
67,79,223,235,303,315,379,476
67,92,187,223,303,340,536,583
67,92,187,223,303,536,583,765
67,114,194,223,303,407,630,879
67,114,194,223,303,511,630,879
67,170,198,223,303,575,630,748
67,131,223,254,303,403,709,740
67,96,223,240,303,389,583,844
67,96,223,240,303,493,583,844
67,96,152,223,303,424,612,844
67,145,198,223,303,575,605,844
67,106,162,198,278,379,575,622
67,162,187,215,379,583,622,765
67,176,235,254,379,384,740,875
67,96,152,240,389,424,583,612
67,96,152,240,424,493,583,612
67,102,194,211,274,424,618,879
67,102,187,211,395,424,583,618
67,84,211,240,256,424,583,832
67,102,194,211,274,464,618,879
67,102,187,211,395,464,583,618
67,84,211,240,256,464,583,832
67,106,162,198,278,575,622,740
67,71,194,198,575,744,879,883
67,102,187,194,274,395,583,879
67,162,187,215,583,622,740,765
67,181,240,254,334,389,583,740
67,127,194,254,571,740,875,879
68,120,212,224,292,304,368,425
68,120,212,224,292,304,368,465
68,80,224,236,304,316,380,437
68,80,224,236,304,316,380,477
68,93,188,224,304,341,537,584
68,93,188,224,304,537,584,766
68,115,195,224,304,408,631,880
68,115,195,224,304,448,631,880
68,171,199,224,304,512,631,749
68,132,224,255,304,404,710,741
68,97,224,241,304,390,584,845
68,97,224,241,304,494,584,845
68,97,153,224,304,425,613,845
68,146,199,224,304,512,606,845
68,107,163,199,279,380,512,623
68,163,188,216,380,584,623,766
68,177,236,255,380,385,741,876
68,97,153,241,390,425,584,613
68,97,153,241,425,494,584,613
68,103,195,212,275,425,619,880
68,103,188,212,396,425,584,619
68,85,212,241,257,425,584,833
68,103,195,212,275,465,619,880
